"X","Time","PopBio","Time_units","PopBio_units","Rep_ID","ID","Medium","Temp","Citation","Species","Rep","avg_count","group","counter","logPopBio"
901,118.689958477679,0.259035404535515,"Hours","OD_595","183_1",183,"TSB",15,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Stenotrophomonas.maltophilia.1",1,23,32,16,-1.35079052957647
902,93.7765656863468,0.243409252843911,"Hours","OD_595","183_1",183,"TSB",15,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Stenotrophomonas.maltophilia.1",1,23,32,17,-1.41301108418039
903,70.7648460725781,0.198502493796222,"Hours","OD_595","183_1",183,"TSB",15,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Stenotrophomonas.maltophilia.1",1,23,32,18,-1.61695361572866
904,46.8194884646569,0.158927299083561,"Hours","OD_595","183_1",183,"TSB",15,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Stenotrophomonas.maltophilia.1",1,23,32,19,-1.83930841979546
905,22.9724085403307,0.0661593081251075,"Hours","OD_595","183_1",183,"TSB",15,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Stenotrophomonas.maltophilia.1",1,23,32,20,-2.71568968592254
906,10.9874450259207,0.0530208102995013,"Hours","OD_595","183_1",183,"TSB",15,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Stenotrophomonas.maltophilia.1",1,23,32,21,-2.93707079533534
907,10.9874450259207,0.0530208102995013,"Hours","OD_595","183_1",183,"TSB",15,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Stenotrophomonas.maltophilia.1",1,23,32,22,-2.93707079533534
908,1.83779268322645,0.00527014078278176,"Hours","OD_595","183_1",183,"TSB",15,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Stenotrophomonas.maltophilia.1",1,23,32,23,-5.24569820278534
909,479.236382398467,0.113283457408909,"Hours","OD_595","184_1",184,"TSB",15,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Stenotrophomonas.maltophilia.2",1,23,33,1,-2.1778621285905
911,455.192747106951,0.126901058942041,"Hours","OD_595","184_1",184,"TSB",15,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Stenotrophomonas.maltophilia.2",1,23,33,2,-2.06434755959968
910,454.268936881158,0.126913343652491,"Hours","OD_595","184_1",184,"TSB",15,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Stenotrophomonas.maltophilia.2",1,23,33,3,-2.06425075886391
912,431.158939583794,0.135199380850594,"Hours","OD_595","184_1",184,"TSB",15,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Stenotrophomonas.maltophilia.2",1,23,33,4,-2.0010046948912
913,408.039114518071,0.148804697673277,"Hours","OD_595","184_1",184,"TSB",15,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Stenotrophomonas.maltophilia.2",1,23,33,5,-1.90512058669655
914,383.066755116582,0.165094223729148,"Hours","OD_595","184_1",184,"TSB",15,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Stenotrophomonas.maltophilia.2",1,23,33,6,-1.80123891516629
915,358.998550404167,0.192010024323727,"Hours","OD_595","184_1",184,"TSB",15,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Stenotrophomonas.maltophilia.2",1,23,33,7,-1.65020769829784
916,334.97457064937,0.194989066607701,"Hours","OD_595","184_1",184,"TSB",15,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Stenotrophomonas.maltophilia.2",1,23,33,8,-1.63481179066875
917,310.935849242033,0.205947028328543,"Hours","OD_595","184_1",184,"TSB",15,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Stenotrophomonas.maltophilia.2",1,23,33,9,-1.58013628729595
918,286.867644529618,0.232862828923122,"Hours","OD_595","184_1",184,"TSB",15,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Stenotrophomonas.maltophilia.2",1,23,33,10,-1.45730571584652
919,262.779784280485,0.270417188766861,"Hours","OD_595","184_1",184,"TSB",15,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Stenotrophomonas.maltophilia.2",1,23,33,11,-1.3077893689089
920,238.71157956807,0.297332989361441,"Hours","OD_595","184_1",184,"TSB",15,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Stenotrophomonas.maltophilia.2",1,23,33,12,-1.21290259192705
921,213.768703471659,0.297664676543574,"Hours","OD_595","184_1",184,"TSB",15,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Stenotrophomonas.maltophilia.2",1,23,33,13,-1.21178767253997
922,190.693103363554,0.28733323505565,"Hours","OD_595","184_1",184,"TSB",15,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Stenotrophomonas.maltophilia.2",1,23,33,14,-1.24711263902031
923,166.664209724577,0.292971917151913,"Hours","OD_595","184_1",184,"TSB",15,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Stenotrophomonas.maltophilia.2",1,23,33,15,-1.22767852045649
924,142.581263359623,0.327866637183362,"Hours","OD_595","184_1",184,"TSB",15,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Stenotrophomonas.maltophilia.2",1,23,33,16,-1.11514834723289
925,118.572025257365,0.322866760030467,"Hours","OD_595","184_1",184,"TSB",15,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Stenotrophomonas.maltophilia.2",1,23,33,17,-1.13051554850978
926,94.616839881084,0.288610844942385,"Hours","OD_595","184_1",184,"TSB",15,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Stenotrophomonas.maltophilia.2",1,23,33,18,-1.24267605558545
927,69.7722414682685,0.235749735878726,"Hours","OD_595","184_1",184,"TSB",15,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Stenotrophomonas.maltophilia.2",1,23,33,19,-1.44498447781394
928,46.8145745804771,0.161586938895851,"Hours","OD_595","184_1",184,"TSB",15,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Stenotrophomonas.maltophilia.2",1,23,33,20,-1.82271195982584
929,22.9773224245105,0.0634996683128182,"Hours","OD_595","184_1",184,"TSB",15,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Stenotrophomonas.maltophilia.2",1,23,33,21,-2.75672059651732
930,8.22584211690132,0.0477383848062702,"Hours","OD_595","184_1",184,"TSB",15,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Stenotrophomonas.maltophilia.2",1,23,33,22,-3.04201949177598
931,0.91889634161322,0.00262278568094132,"Hours","OD_595","184_1",184,"TSB",15,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Stenotrophomonas.maltophilia.2",1,23,33,23,-5.94351828904475
1443,143.846101528207,0.0716180371352797,"Hours","OD_595","185_1",185,"TSB",25,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Acinetobacter.clacoaceticus..RDA.R.",1,14,61,1,-2.63640832144367
1444,119.819503084143,0.0822281167108763,"Hours","OD_595","185_1",185,"TSB",25,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Acinetobacter.clacoaceticus..RDA.R.",1,14,61,2,-2.49825798296285
1445,95.506516200252,0.129973474801062,"Hours","OD_595","185_1",185,"TSB",25,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Acinetobacter.clacoaceticus..RDA.R.",1,14,61,3,-2.04042488933738
1446,71.7553194272231,0.143236074270558,"Hours","OD_595","185_1",185,"TSB",25,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Acinetobacter.clacoaceticus..RDA.R.",1,14,61,4,-1.94326114088373
1447,47.4599113733985,0.127320954907162,"Hours","OD_595","185_1",185,"TSB",25,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Acinetobacter.clacoaceticus..RDA.R.",1,14,61,5,-2.06104417654012
1448,23.7145742103914,0.119363395225465,"Hours","OD_595","185_1",185,"TSB",25,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Acinetobacter.clacoaceticus..RDA.R.",1,14,61,6,-2.12558269767768
1449,9.64491809625454,0.0716180371352788,"Hours","OD_595","185_1",185,"TSB",25,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Acinetobacter.clacoaceticus..RDA.R.",1,14,61,7,-2.63640832144368
1450,8.54257896086102,0.0636604774535821,"Hours","OD_595","185_1",185,"TSB",25,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Acinetobacter.clacoaceticus..RDA.R.",1,14,61,8,-2.75419135710005
1451,7.71637394775539,0.0557029177718844,"Hours","OD_595","185_1",185,"TSB",25,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Acinetobacter.clacoaceticus..RDA.R.",1,14,61,9,-2.88772274972457
1452,6.33570333631548,0.0557029177718835,"Hours","OD_595","185_1",185,"TSB",25,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Acinetobacter.clacoaceticus..RDA.R.",1,14,61,10,-2.88772274972458
1453,5.23409665217466,0.0450928381962865,"Hours","OD_595","185_1",185,"TSB",25,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Acinetobacter.clacoaceticus..RDA.R.",1,14,61,11,-3.09903184339179
1454,3.85562339449305,0.0371352785145893,"Hours","OD_595","185_1",185,"TSB",25,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Acinetobacter.clacoaceticus..RDA.R.",1,14,61,12,-3.29318785783274
1455,2.7540167103522,0.0265251989389923,"Hours","OD_595","185_1",185,"TSB",25,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Acinetobacter.clacoaceticus..RDA.R.",1,14,61,13,-3.62966009445396
1456,1.10087423288815,0.0132625994694964,"Hours","OD_595","185_1",185,"TSB",25,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Acinetobacter.clacoaceticus..RDA.R.",1,14,61,14,-4.32280727501388
1300,143.865877712032,0.0715447920100034,"Hours","OD_595","186_1",186,"TSB",25,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Acinetobacter.clacoaceticus.1",1,13,52,1,-2.63743156374901
1301,120.118343195266,0.0852573258204763,"Hours","OD_595","186_1",186,"TSB",25,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Acinetobacter.clacoaceticus.1",1,13,52,2,-2.46208123313255
1302,95.818540433925,0.165293320567754,"Hours","OD_595","186_1",186,"TSB",25,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Acinetobacter.clacoaceticus.1",1,13,52,3,-1.80003368291015
1303,71.7948717948717,0.184316125960688,"Hours","OD_595","186_1",186,"TSB",25,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Acinetobacter.clacoaceticus.1",1,13,52,4,-1.69110291970391
